Region,Ankuenfte,Ankuenfte_Change,Uebernachtungen,Uebernachtungen_Change,Aufenthaltslaenge_mean,Sequence
BW_Ausland,10543,-25.1,26996,-22.5,2.6,202106
BY,272441,15.3,986000,16.1,3.6,202106
BY_Deutschland,262618,14.8,964148,15.9,3.7,202106
BY_Ausland,9823,28.5,21852,26.6,2.2,202106
BE,2518,-25.1,7609,-26.9,3.0,202106
BE_Deutschland,2347,-26.8,6921,-29.7,2.9,202106
BE_Ausland,171,9.6,688,21.1,4.0,202106
BR,64138,-24.1,198679,-21.2,3.1,202106
BR_Deutschland,63441,-24.1,196924,-21.0,3.1,202106
BR_Ausland,697,-27.5,1755,-38.1,2.5,202106
HB,5294,-13.1,10412,-21.2,2.0,202106
HB_Deutschland,5163,-13.4,10195,-21.5,2.0,202106
HB_Ausland,131,2.3,217,-6.9,1.7,202106
HH,3451,-16.9,10417,-6.9,3.0,202106
HH_Deutschland,3326,-16.8,10096,-6.7,3.0,202106
HH_Ausland,125,-19.9,321,-13.9,2.6,202106
HE,63751,-2.5,156790,-2.9,2.5,202106
HE_Deutschland,62025,-2.6,152656,-2.8,2.5,202106
HE_Ausland,1726,3.0,4134,-6.1,2.4,202106
MV,168485,-23.5,719747,-28.0,4.3,202106
MV_Deutschland,165855,-23.5,712047,-28.0,4.3,202106
MV_Ausland,2630,-24.3,7700,-26.8,2.9,202106
NI,198954,1.1,740822,2.6,3.7,202106
NI_Deutschland,195451,1.8,730993,3.7,3.7,202106
NI_Ausland,3503,-28.0,9829,-40.8,2.8,202106
NW,106593,6.8,283863,3.9,2.7,202106
NW_Deutschland,102291,9.5,274624,6.4,2.7,202106
NW_Ausland,4302,-32.1,9239,-39.0,2.1,202106
RP,111755,-13.6,348922,-9.0,3.1,202106
RP_Deutschland,103762,-10.7,322639,-6.1,3.1,202106
RP_Ausland,7993,-39.1,26283,-34.1,3.3,202106
SL,5252,-26.0,13275,-27.1,2.5,202106
SL_Deutschland,4068,-33.0,10856,-32.5,2.7,202106
SL_Ausland,1184,15.1,2419,13.3,2.0,202106
SN,35339,-25.0,110981,-24.0,3.1,202106
SN_Deutschland,34560,-25.3,109152,-24.2,3.2,202106
SN_Ausland,779,-3.8,1829,-11.9,2.3,202106
ST,30809,-18.0,77208,-19.2,2.5,202106
ST_Deutschland,30257,-18.2,75772,-19.2,2.5,202106
ST_Ausland,552,-2.8,1436,-20.7,2.6,202106
SH,216730,2.5,896421,13.7,4.1,202106
SH_Deutschland,214664,2.7,891170,14.1,4.2,202106
SH_Ausland,2066,-19.4,5251,-28.1,2.5,202106
TH,30501,-12.4,74815,-17.6,2.5,202106
TH_Deutschland,29241,-14.3,71863,-19.2,2.5,202106
TH_Ausland,1260,83.1,2952,60.4,2.3,202106
BRD,2136451,-7.4,7973219,-7.7,3.7,202107
BRD_Deutschland,1944315,-5.5,7469820,-5.1,3.8,202107
BRD_Ausland,192136,-23.0,503399,-34.6,2.6,202107
BW,250122,-10.1,785489,-12.1,3.1,202107
BW_Deutschland,200617,-7.4,652564,-6.9,3.3,202107
BW_Ausland,49505,-19.9,132925,-31.3,2.7,202107
BY,409620,-4.8,1340482,-3.8,3.3,202107
BY_Deutschland,362894,-4.9,1247444,-2.4,3.4,202107
BY_Ausland,46726,-4.5,93038,-19.4,2.0,202107
BE,5354,-14.7,22509,3.6,4.2,202107
BE_Deutschland,4350,-19.3,-999,-999.0,-999.0,202107
BE_Ausland,1004,13.7,-999,-999.0,-999.0,202107
BR,115396,-6.5,407190,-6.3,3.5,202107
BR_Deutschland,111146,-6.6,393925,-6.2,3.5,202107
BR_Ausland,4250,-3.4,13265,-6.7,3.1,202107
HB,8315,29.2,14738,23.4,1.8,202107
HB_Deutschland,7570,34.0,-999,-999.0,-999.0,202107
HB_Ausland,745,-5.3,-999,-999.0,-999.0,202107
HH,7514,11.1,19555,2.4,2.6,202107
HH_Deutschland,6767,14.3,17897,6.8,2.6,202107
HH_Ausland,747,-11.3,1658,-29.2,2.2,202107
HE,96834,-7.5,245010,-10.3,2.5,202107
HE_Deutschland,88551,-7.9,226939,-9.2,2.6,202107
HE_Ausland,8283,-3.8,18071,-21.9,2.2,202107
MV,271839,-6.8,1412175,-11.0,5.2,202107
MV_Deutschland,261717,-6.5,1379838,-10.7,5.3,202107
MV_Ausland,10122,-14.0,32337,-21.9,3.2,202107
NI,284498,5.4,1179873,3.8,4.1,202107
NI_Deutschland,266598,6.4,1124266,5.3,4.2,202107
NI_Ausland,17900,-8.2,55607,-19.9,3.1,202107
NW,121410,-12.7,382753,-8.6,3.2,202107
NW_Deutschland,110754,-8.4,354523,-4.1,3.2,202107
NW_Ausland,10656,-41.4,28230,-42.2,2.6,202107
RP,108436,-45.7,327001,-48.6,3.0,202107
RP_Deutschland,89371,-40.0,263108,-40.9,2.9,202107
RP_Ausland,19065,-62.3,63893,-66.5,3.4,202107
SL,9949,-28.1,27121,-33.2,2.7,202107
SL_Deutschland,7777,-30.5,21757,-36.5,2.8,202107
SL_Ausland,2172,-17.6,5364,-15.2,2.5,202107
SN,62088,-15.9,213606,-13.2,3.4,202107
SN_Deutschland,57840,-15.6,201240,-13.1,3.5,202107
SN_Ausland,4248,-20.3,12366,-15.8,2.9,202107
ST,49385,-13.5,139989,-13.1,2.8,202107
ST_Deutschland,46928,-14.0,132953,-13.1,2.8,202107
ST_Ausland,2457,-3.5,7036,-14.3,2.9,202107
SH,285879,12.6,1329152,8.9,4.6,202107
SH_Deutschland,274529,12.8,1302078,9.3,4.7,202107
SH_Ausland,11350,7.0,27074,-10.3,2.4,202107
TH,49812,-4.8,126576,-11.4,2.5,202107
TH_Deutschland,46906,-6.2,119840,-12.4,2.6,202107
TH_Ausland,2906,24.7,6736,11.2,2.3,202107
BRD,2323321,-4.3,9488219,4.0,4.1,202108
BRD_Deutschland,2125300,-3.5,8951568,6.2,4.2,202108
BRD_Ausland,198021,-12.0,536651,-23.5,2.7,202108
BW,292997,-0.1,1132339,6.4,3.9,202108
BW_Deutschland,242872,1.0,995483,10.1,4.1,202108
BW_Ausland,50125,-5.3,136856,-14.7,2.7,202108
BY,464665,1.6,1713061,5.5,3.7,202108
BY_Deutschland,418529,-0.1,1622285,5.7,3.9,202108
BY_Ausland,46136,20.9,90776,3.1,2.0,202108
BE,5795,-21.5,17278,-33.3,3.0,202108
BE_Deutschland,4839,-27.9,14192,-37.5,2.9,202108
BE_Ausland,956,42.9,3086,-3.5,3.2,202108
BR,115527,-10.5,431887,-6.0,3.7,202108
BR_Deutschland,112214,-10.7,421293,-6.1,3.8,202108
BR_Ausland,3313,-3.0,10594,-1.6,3.2,202108
HB,8694,25.5,16226,19.4,1.9,202108
HB_Deutschland,7807,26.6,14658,19.4,1.9,202108
HB_Ausland,887,16.9,1568,19.7,1.8,202108
HH,9877,23.1,21809,8.8,2.2,202108
HH_Deutschland,9063,21.4,20058,8.5,2.2,202108
HH_Ausland,814,45.9,1751,11.8,2.2,202108
HE,100859,-2.4,280553,3.6,2.8,202108
HE_Deutschland,92677,-2.9,261892,4.9,2.8,202108
HE_Ausland,8182,3.5,18661,-11.9,2.3,202108
MV,299579,-3.7,1643988,3.9,5.5,202108
MV_Deutschland,290886,-2.8,1616216,4.8,5.6,202108
MV_Ausland,8693,-26.2,27772,-31.0,3.2,202108
NI,291918,2.7,1318175,16.3,4.5,202108
NI_Deutschland,274940,2.7,1265930,17.8,4.6,202108
NI_Ausland,16978,3.0,52245,-10.9,3.1,202108
NW,135429,-2.1,419839,7.8,3.1,202108
NW_Deutschland,122611,3.2,385120,14.8,3.1,202108
NW_Ausland,12818,-34.4,34719,-35.7,2.7,202108
RP,139037,-31.4,462290,-31.3,3.3,202108
RP_Deutschland,110006,-26.3,354647,-23.8,3.2,202108
RP_Ausland,29031,-45.6,107643,-48.3,3.7,202108
SL,10459,-20.5,36913,-9.0,3.5,202108
SL_Deutschland,8660,-15.0,32065,-1.9,3.7,202108
SL_Ausland,1799,-39.3,4848,-38.4,2.7,202108
SN,60303,-23.2,243762,-9.3,4.0,202108
SN_Deutschland,56727,-23.6,233136,-9.0,4.1,202108
SN_Ausland,3576,-15.0,10626,-15.4,3.0,202108
ST,49108,-19.6,156564,-11.0,3.2,202108
ST_Deutschland,46934,-20.3,150328,-11.5,3.2,202108
ST_Ausland,2174,-1.6,6236,3.7,2.9,202108
SH,285971,3.4,1428388,16.7,5.0,202108
SH_Deutschland,275430,2.7,1404980,16.9,5.1,202108
SH_Ausland,10541,26.6,23408,10.1,2.2,202108
TH,53103,-5.0,165147,1.5,3.1,202108
TH_Deutschland,51105,-5.3,159285,1.7,3.1,202108
TH_Ausland,1998,5.3,5862,-3.1,2.9,202108
BRD,1477533,-8.9,4810928,-7.1,3.3,202109
BRD_Deutschland,1350185,-9.0,4505163,-6.2,3.3,202109
BRD_Ausland,127348,-8.3,305765,-18.5,2.4,202109
BW,193650,-10.1,608744,-12.5,3.1,202109
BW_Deutschland,164023,-9.2,538537,-10.8,3.3,202109
BW_Ausland,29627,-14.6,70207,-24.0,2.4,202109
BY,332309,4.9,1044283,1.6,3.1,202109
BY_Deutschland,306023,3.5,992381,1.4,3.2,202109
BY_Ausland,26286,24.7,51902,5.6,2.0,202109
BE,2952,-6.0,11741,20.7,4.0,202109
BE_Deutschland,2619,-8.6,10415,19.7,4.0,202109
BE_Ausland,333,21.5,1326,28.7,4.0,202109
BR,52718,-14.2,153059,-11.8,2.9,202109
BR_Deutschland,51036,-15.3,149278,-12.5,2.9,202109
BR_Ausland,1682,40.9,3781,30.1,2.2,202109
HB,5975,-4.9,12116,1.5,2.0,202109
HB_Deutschland,5440,-9.0,11255,-1.5,2.1,202109
HB_Ausland,535,77.2,861,70.8,1.6,202109
HH,6112,-0.5,11425,-6.8,1.9,202109
HH_Deutschland,5767,-0.9,10700,-6.5,1.9,202109
HH_Ausland,345,6.2,725,-11.3,2.1,202109
HE,67755,-0.3,152693,0.0,2.3,202109
HE_Deutschland,61941,-2.6,140664,-0.8,2.3,202109
HE_Ausland,5814,32.6,12029,10.6,2.1,202109
MV,149148,-19.6,676387,-13.1,4.5,202109
MV_Deutschland,144313,-19.4,661900,-12.8,4.6,202109
MV_Ausland,4835,-24.9,14487,-24.3,3.0,202109
NI,179361,-4.5,602751,0.7,3.4,202109
NI_Deutschland,168941,-5.1,575255,0.9,3.4,202109
NI_Ausland,10420,6.7,27496,-4.6,2.6,202109
NW,96335,-0.5,244848,3.1,2.5,202109
NW_Deutschland,86091,1.7,222888,5.6,2.6,202109
NW_Ausland,10244,-15.4,21960,-16.6,2.1,202109
RP,121076,-30.0,344041,-30.1,2.8,202109
RP_Deutschland,96610,-29.2,271699,-28.2,2.8,202109
RP_Ausland,24466,-33.3,72342,-36.5,3.0,202109
SL,6318,-10.9,15557,-14.9,2.5,202109
SL_Deutschland,4674,-10.0,11976,-13.8,2.6,202109
SL_Ausland,1644,-13.5,3581,-18.3,2.2,202109
SN,33940,-22.8,112278,-17.5,3.3,202109
SN_Deutschland,32274,-23.5,107696,-18.0,3.3,202109
SN_Ausland,1666,-7.9,4582,-6.2,2.8,202109
ST,29676,-21.8,76639,-22.5,2.6,202109
ST_Deutschland,28379,-22.2,73627,-22.7,2.6,202109
ST_Ausland,1297,-10.7,3012,-19.6,2.3,202109
SH,170173,-6.5,669764,1.6,3.9,202109
SH_Deutschland,162955,-7.7,654453,1.2,4.0,202109
SH_Ausland,7218,36.6,15311,17.3,2.1,202109
TH,30035,-3.2,74602,-0.5,2.5,202109
TH_Deutschland,29099,-2.4,72439,0.8,2.5,202109
TH_Ausland,936,-22.2,2163,-31.2,2.3,202109
BRD,898156,5.7,2818463,2.4,3.1,202110
BRD_Deutschland,840977,2.9,2684949,0.6,3.2,202110
BRD_Ausland,57179,76.6,133514,59.7,2.3,202110
BW,116120,16.9,328062,9.2,2.8,202110
BW_Deutschland,97689,11.5,286338,5.6,2.9,202110
BW_Ausland,18431,57.6,41724,42.2,2.3,202110
BY,185960,32.5,546092,25.8,2.9,202110
BY_Deutschland,176047,30.5,524757,24.9,3.0,202110
BY_Ausland,9913,82.7,21335,54.5,2.2,202110
BE,2409,119.2,8846,127.0,3.7,202110
BE_Deutschland,2101,108.4,7686,116.7,3.7,202110
BE_Ausland,308,238.5,1160,231.4,3.8,202110
BR,31073,-0.1,87042,-5.1,2.8,202110
BR_Deutschland,30476,-1.4,85458,-6.3,2.8,202110
BR_Ausland,597,217.6,1584,203.4,2.7,202110
HB,5336,80.1,11207,62.7,2.1,202110
HB_Deutschland,4951,73.2,10641,63.0,2.1,202110
HB_Ausland,385,270.2,566,57.2,1.5,202110
HH,5278,98.4,8873,70.0,1.7,202110
HH_Deutschland,5107,96.1,8420,66.1,1.6,202110
HH_Ausland,171,205.4,453,206.1,2.6,202110
HE,36247,13.5,83349,15.8,2.3,202110
HE_Deutschland,34621,10.6,80440,13.7,2.3,202110
HE_Ausland,1626,161.0,2909,142.8,1.8,202110
MV,74476,-18.7,316909,-14.4,4.3,202110
MV_Deutschland,73145,-18.6,313343,-14.3,4.3,202110
MV_Ausland,1331,-22.6,3566,-21.3,2.7,202110
NI,132959,4.4,481863,3.9,3.6,202110
NI_Deutschland,128993,3.0,471493,3.0,3.7,202110
NI_Ausland,3966,94.7,10370,70.9,2.6,202110
NW,66581,15.9,192881,16.1,2.9,202110
NW_Deutschland,61276,10.8,181616,12.4,3.0,202110
NW_Ausland,5305,150.0,11265,151.7,2.1,202110
RP,89224,1.7,240499,-10.7,2.7,202110
RP_Deutschland,78635,-4.4,211414,-16.6,2.7,202110
RP_Ausland,10589,94.5,29085,83.4,2.7,202110
SL,2964,140.8,7637,93.3,2.6,202110
SL_Deutschland,2655,144.9,7055,98.8,2.7,202110
SL_Ausland,309,110.2,582,44.8,1.9,202110
SN,21678,-23.8,77920,-13.2,3.6,202110
SN_Deutschland,20889,-25.5,75925,-14.4,3.6,202110
SN_Ausland,789,83.9,1995,91.5,2.5,202110
ST,16699,-14.6,45476,-16.0,2.7,202110
ST_Deutschland,16393,-15.1,44691,-16.7,2.7,202110
ST_Ausland,306,31.9,785,48.7,2.6,202110
SH,96885,-8.9,346273,-6.2,3.6,202110
SH_Deutschland,94058,-10.0,340849,-6.6,3.6,202110
SH_Ausland,2827,60.4,5424,23.7,1.9,202110
TH,14267,-31.8,35534,-32.9,2.5,202110
TH_Deutschland,13941,-32.4,34823,-33.5,2.5,202110
TH_Ausland,326,9.4,711,23.4,2.2,202110
BRD,157403,-999.0,419827,721.6,2.7,202111
BRD_Deutschland,146312,-999.0,394641,722.1,2.7,202111
BRD_Ausland,11091,-999.0,25186,713.8,2.3,202111
BW,25517,-999.0,77279,854.1,3.0,202111
BW_Deutschland,20924,-999.0,67801,930.4,3.2,202111
BW_Ausland,4593,-999.0,9478,523.6,2.1,202111
BY,27418,814.8,81749,687.2,3.0,202111
BY_Deutschland,26477,799.7,79220,676.7,3.0,202111
BY_Ausland,941,-999.0,2529,-999.0,2.7,202111
BE,639,552.0,2065,375.8,3.2,202111
BE_Deutschland,531,-999.0,1764,-999.0,3.3,202111
BE_Ausland,108,-999.0,301,-999.0,2.8,202111
BR,3589,-999.0,8599,933.5,2.4,202111
BR_Deutschland,3466,-999.0,8329,980.3,2.4,202111
BR_Ausland,123,-999.0,270,342.6,2.2,202111
HB,3196,-999.0,7387,-999.0,2.3,202111
HB_Deutschland,3096,-999.0,7230,-999.0,2.3,202111
HB_Ausland,100,-999.0,157,-999.0,1.6,202111
HH,2532,-999.0,3266,-999.0,1.3,202111
HH_Deutschland,-999,-999.0,-999,-999.0,-999.0,202111
HH_Ausland,-999,-999.0,-999,-999.0,-999.0,202111
HE,8835,992.1,20071,-999.0,2.3,202111
HE_Deutschland,8569,959.2,19592,996.4,2.3,202111
HE_Ausland,266,-999.0,479,-999.0,1.8,202111
MV,8785,-999.0,29536,-999.0,3.4,202111
MV_Deutschland,8673,-999.0,29208,-999.0,3.4,202111
MV_Ausland,112,-999.0,328,-999.0,2.9,202111
NI,20568,-999.0,57224,550.9,2.8,202111
NI_Deutschland,19988,-999.0,55271,560.7,2.8,202111
NI_Ausland,580,-999.0,1953,358.5,3.4,202111
NW,20469,751.1,44342,462.1,2.2,202111
NW_Deutschland,18324,727.3,39614,433.2,2.2,202111
NW_Ausland,2145,-999.0,4728,930.1,2.2,202111
RP,14435,-999.0,30638,-999.0,2.1,202111
RP_Deutschland,13109,-999.0,27412,-999.0,2.1,202111
RP_Ausland,1326,-999.0,3226,-999.0,2.4,202111
SL,519,-999.0,1085,675.0,2.1,202111
SL_Deutschland,-999,-999.0,-999,-999.0,-999.0,202111
SL_Ausland,-999,-999.0,-999,-999.0,-999.0,202111
SN,1528,-999.0,4859,-999.0,3.2,202111
SN_Deutschland,1493,-999.0,4716,-999.0,3.2,202111
SN_Ausland,35,-999.0,143,-999.0,4.1,202111
ST,2408,-999.0,7599,602.3,3.2,202111
ST_Deutschland,2348,-999.0,7401,584.0,3.2,202111
ST_Ausland,60,-999.0,198,-999.0,3.3,202111
SH,15357,-999.0,40424,653.5,2.6,202111
SH_Deutschland,14778,-999.0,39394,-999.0,2.7,202111
SH_Ausland,579,-999.0,1030,-999.0,1.8,202111
TH,1608,692.1,3704,522.5,2.3,202111
TH_Deutschland,1583,679.8,3565,499.2,2.3,202111
TH_Ausland,25,-999.0,139,-999.0,5.6,202111
BRD,131302,-999.0,390222,-999.0,3.0,202112
BRD_Deutschland,125696,-999.0,376503,-999.0,3.0,202112
BRD_Ausland,5606,-999.0,13719,-999.0,2.4,202112
BW,17167,-999.0,55224,-999.0,3.2,202112
BW_Deutschland,14963,-999.0,50323,-999.0,3.4,202112
BW_Ausland,2204,-999.0,4901,-999.0,2.2,202112
BY,24918,-999.0,89059,-999.0,3.6,202112
BY_Deutschland,24120,-999.0,86330,-999.0,3.6,202112
BY_Ausland,798,-999.0,2729,-999.0,3.4,202112
BE,199,385.4,817,156.1,4.1,202112
BE_Deutschland,180,-999.0,753,-999.0,4.2,202112
BE_Ausland,19,-999.0,64,-999.0,3.4,202112
BR,2296,-999.0,5508,-999.0,2.4,202112
BR_Deutschland,-999,-999.0,-999,-999.0,-999.0,202112
BR_Ausland,-999,-999.0,-999,-999.0,-999.0,202112
HB,2842,-999.0,6181,-999.0,2.2,202112
HB_Deutschland,-999,-999.0,-999,-999.0,-999.0,202112
HB_Ausland,-999,-999.0,-999,-999.0,-999.0,202112
HH,-999,-999.0,-999,-999.0,-999.0,202112
HH_Deutschland,-999,-999.0,-999,-999.0,-999.0,202112
HH_Ausland,-999,-999.0,-999,-999.0,-999.0,202112
HE,7195,-999.0,17886,-999.0,2.5,202112
HE_Deutschland,7102,-999.0,17716,-999.0,2.5,202112
HE_Ausland,93,-999.0,170,-999.0,1.8,202112
MV,9676,-999.0,39539,-999.0,4.1,202112
MV_Deutschland,9640,-999.0,39457,-999.0,4.1,202112
MV_Ausland,36,-999.0,82,-999.0,2.3,202112
NI,18669,-999.0,58230,-999.0,3.1,202112
NI_Deutschland,18426,-999.0,57425,-999.0,3.1,202112
NI_Ausland,243,-999.0,805,259.4,3.3,202112
NW,18074,-999.0,44466,-999.0,2.5,202112
NW_Deutschland,16618,-999.0,41211,-999.0,2.5,202112
NW_Ausland,1456,-999.0,3255,-999.0,2.2,202112
RP,9347,-999.0,18802,-999.0,2.0,202112
RP_Deutschland,8963,-999.0,17968,-999.0,2.0,202112
RP_Ausland,384,-999.0,834,-999.0,2.2,202112
SL,336,-999.0,542,-999.0,1.6,202112
SL_Deutschland,-999,-999.0,-999,-999.0,-999.0,202112
SL_Ausland,-999,-999.0,-999,-999.0,-999.0,202112
SN,-999,-999.0,-999,-999.0,-999.0,202112
SN_Deutschland,-999,-999.0,-999,-999.0,-999.0,202112
SN_Ausland,-999,-999.0,-999,-999.0,-999.0,202112
ST,1693,-999.0,6043,992.8,3.6,202112
ST_Deutschland,1680,-999.0,5917,970.0,3.5,202112
ST_Ausland,13,-999.0,126,-999.0,9.7,202112
SH,16279,-999.0,43789,827.3,2.7,202112
SH_Deutschland,16123,-999.0,43472,-999.0,2.7,202112
SH_Ausland,156,-999.0,317,-999.0,2.0,202112
TH,729,-999.0,1821,-999.0,2.5,202112
TH_Deutschland,-999,-999.0,-999,-999.0,-999.0,202112
TH_Ausland,-999,-999.0,-999,-999.0,-999.0,202112
BRD,109853,-999.0,335745,-999.0,3.1,202201
BRD_Deutschland,105730,-999.0,324788,-999.0,3.1,202201
BRD_Ausland,4123,-999.0,10957,-999.0,2.7,202201
BW,14215,-999.0,50907,-999.0,3.6,202201
BW_Deutschland,13158,-999.0,48206,-999.0,3.7,202201
BW_Ausland,1057,-999.0,2701,-999.0,2.6,202201
BY,29377,-999.0,106917,-999.0,3.6,202201
BY_Deutschland,28482,-999.0,103983,-999.0,3.7,202201
BY_Ausland,895,-999.0,2934,-999.0,3.3,202201
BE,-999,-999.0,597,-999.0,-999.0,202201
BE_Deutschland,-999,-999.0,-999,-999.0,-999.0,202201
BE_Ausland,-999,-999.0,-999,-999.0,-999.0,202201
BR,2513,-999.0,6701,-999.0,2.7,202201
BR_Deutschland,-999,-999.0,-999,-999.0,-999.0,202201
BR_Ausland,-999,-999.0,-999,-999.0,-999.0,202201
HB,1458,-999.0,4122,-999.0,2.8,202201
HB_Deutschland,-999,-999.0,-999,-999.0,-999.0,202201
HB_Ausland,-999,-999.0,-999,-999.0,-999.0,202201
HH,-999,-999.0,1286,-999.0,-999.0,202201
HH_Deutschland,-999,-999.0,-999,-999.0,-999.0,202201
HH_Ausland,-999,-999.0,-999,-999.0,-999.0,202201
HE,5743,-999.0,13089,-999.0,2.3,202201
HE_Deutschland,5571,-999.0,12686,-999.0,2.3,202201
HE_Ausland,172,-999.0,403,-999.0,2.3,202201
MV,4920,-999.0,19207,-999.0,3.9,202201
MV_Deutschland,4915,-999.0,19170,-999.0,3.9,202201
MV_Ausland,5,-999.0,37,-999.0,7.4,202201
NI,15027,-999.0,43107,-999.0,2.9,202201
NI_Deutschland,14786,-999.0,42113,-999.0,2.8,202201
NI_Ausland,241,-999.0,994,104.1,4.1,202201
NW,14810,-999.0,37153,873.4,2.5,202201
NW_Deutschland,13482,-999.0,34240,826.2,2.5,202201
NW_Ausland,1328,-999.0,2913,-999.0,2.2,202201
RP,6619,-999.0,14227,-999.0,2.1,202201
RP_Deutschland,6361,-999.0,13674,-999.0,2.1,202201
RP_Ausland,258,-999.0,553,-999.0,2.1,202201
SL,248,-999.0,455,-999.0,1.8,202201
SL_Deutschland,-999,-999.0,-999,-999.0,-999.0,202201
SL_Ausland,-999,-999.0,-999,-999.0,-999.0,202201
SN,108,-999.0,393,-999.0,3.6,202201
SN_Deutschland,108,-999.0,393,-999.0,3.6,202201
SN_Ausland,-999,-999.0,-999,-999.0,-999.0,202201
ST,1318,-999.0,3584,569.9,2.7,202201
ST_Deutschland,-999,-999.0,-999,-999.0,-999.0,202201
ST_Ausland,-999,-999.0,-999,-999.0,-999.0,202201
SH,11588,-999.0,32051,676.1,2.8,202201
SH_Deutschland,11517,-999.0,31864,-999.0,2.8,202201
SH_Ausland,71,-999.0,187,-999.0,2.6,202201
TH,747,-999.0,1949,-999.0,2.6,202201
TH_Deutschland,737,-999.0,1924,-999.0,2.6,202201
TH_Ausland,10,-999.0,25,-999.0,2.5,202201
BRD,116728,-999.0,303223,-999.0,2.6,202202
BRD_Deutschland,111321,-999.0,289668,-999.0,2.6,202202
BRD_Ausland,5407,-999.0,13555,-999.0,2.5,202202
BW,16131,-999.0,45994,-999.0,2.9,202202
BW_Deutschland,14650,-999.0,42439,-999.0,2.9,202202
BW_Ausland,1481,-999.0,3555,-999.0,2.4,202202
BY,30110,-999.0,93457,-999.0,3.1,202202
BY_Deutschland,28901,-999.0,90134,-999.0,3.1,202202
BY_Ausland,1209,-999.0,3323,-999.0,2.7,202202
BE,-999,-999.0,-999,-999.0,-999.0,202202
BE_Deutschland,-999,-999.0,-999,-999.0,-999.0,202202
BE_Ausland,-999,-999.0,-999,-999.0,-999.0,202202
BR,2402,-999.0,6087,-999.0,2.5,202202
BR_Deutschland,2338,-999.0,5823,-999.0,2.5,202202
BR_Ausland,64,-999.0,264,-999.0,4.1,202202
HB,1109,-999.0,3534,-999.0,3.2,202202
HB_Deutschland,1073,-999.0,3476,-999.0,3.2,202202
HB_Ausland,36,-999.0,58,-999.0,1.6,202202
HH,-999,-999.0,-999,-999.0,-999.0,202202
HH_Deutschland,-999,-999.0,-999,-999.0,-999.0,202202
HH_Ausland,-999,-999.0,-999,-999.0,-999.0,202202
HE,5780,926.6,11926,-999.0,2.1,202202
HE_Deutschland,5671,907.3,11736,-999.0,2.1,202202
HE_Ausland,109,-999.0,190,-999.0,1.7,202202
MV,4036,-999.0,11120,-999.0,2.8,202202
MV_Deutschland,4009,-999.0,11046,-999.0,2.8,202202
MV_Ausland,27,-999.0,74,-999.0,2.7,202202
NI,14437,-999.0,37001,954.5,2.6,202202
NI_Deutschland,14166,-999.0,36025,-999.0,2.5,202202
NI_Ausland,271,-999.0,976,115.9,3.6,202202
NW,16458,-999.0,36800,-999.0,2.2,202202
NW_Deutschland,15033,-999.0,33563,-999.0,2.2,202202
NW_Ausland,1425,-999.0,3237,-999.0,2.3,202202
RP,9785,-999.0,17158,-999.0,1.8,202202
RP_Deutschland,9257,-999.0,16014,-999.0,1.7,202202
RP_Ausland,528,-999.0,1144,-999.0,2.2,202202
SL,444,-999.0,743,-999.0,1.7,202202
SL_Deutschland,421,-999.0,702,-999.0,1.7,202202
SL_Ausland,23,-999.0,41,-999.0,1.8,202202
SN,478,-999.0,1605,-999.0,3.4,202202
SN_Deutschland,-999,-999.0,-999,-999.0,-999.0,202202
SN_Ausland,-999,-999.0,-999,-999.0,-999.0,202202
ST,1670,-999.0,5962,863.2,3.6,202202
ST_Deutschland,1638,-999.0,5782,-999.0,3.5,202202
ST_Ausland,32,-999.0,180,-999.0,5.6,202202
SH,11135,-999.0,26552,624.1,2.4,202202
SH_Deutschland,11032,-999.0,26363,-999.0,2.4,202202
SH_Ausland,103,-999.0,189,-999.0,1.8,202202
TH,1324,-999.0,3188,-999.0,2.4,202202
TH_Deutschland,1266,-999.0,3004,-999.0,2.4,202202
TH_Ausland,58,-999.0,184,-999.0,3.2,202202
BRD,279942,-999.0,690854,-999.0,2.5,202203
BRD_Deutschland,265893,-999.0,658523,-999.0,2.5,202203
BRD_Ausland,14049,-999.0,32331,-999.0,2.3,202203
BW,41458,-999.0,110796,-999.0,2.7,202203
BW_Deutschland,37131,-999.0,99988,-999.0,2.7,202203
BW_Ausland,4327,-999.0,10808,-999.0,2.5,202203
BY,50412,-999.0,146848,-999.0,2.9,202203
BY_Deutschland,48364,-999.0,141754,-999.0,2.9,202203
BY_Ausland,2048,-999.0,5094,-999.0,2.5,202203
BE,543,-999.0,1945,-999.0,3.6,202203
BE_Deutschland,494,-999.0,1698,-999.0,3.4,202203
BE_Ausland,49,-999.0,247,-999.0,5.0,202203
BR,4683,-999.0,11620,-999.0,2.5,202203
BR_Deutschland,4615,-999.0,11419,-999.0,2.5,202203
BR_Ausland,68,-999.0,201,-999.0,3.0,202203
HB,3125,-999.0,7258,-999.0,2.3,202203
HB_Deutschland,3026,-999.0,7065,-999.0,2.3,202203
HB_Ausland,99,-999.0,193,-999.0,1.9,202203
HH,2332,-999.0,3049,-999.0,1.3,202203
HH_Deutschland,2244,-999.0,2883,-999.0,1.3,202203
HH_Ausland,88,-999.0,166,-999.0,1.9,202203
HE,14822,-999.0,30587,-999.0,2.1,202203
HE_Deutschland,14448,-999.0,30005,-999.0,2.1,202203
HE_Ausland,374,-999.0,582,-999.0,1.6,202203
MV,13321,-999.0,40624,-999.0,3.0,202203
